model_name,vocab_size,hidden_dim,group_name,param_name,param_value,batch_size,learning_rate,best_val_loss,best_val_acc_percent,test_acc_percent,status,log_file
v50000_h256,50000,256,weight_decay,weight_decay,1e-3,32,1e-5,0.259200,90.260000,88.360000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em3_bs_32_lr_1em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-3,32,3e-5,0.259200,89.960000,88.390000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em3_bs_32_lr_3em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-3,64,3e-6,0.258800,90.200000,88.460000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em3_bs_64_lr_3em6.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-3,64,1e-5,0.259400,90.100000,88.440000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em3_bs_64_lr_1em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-3,64,3e-5,0.259600,89.940000,88.320000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em3_bs_64_lr_3em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-3,128,3e-6,0.259400,90.120000,88.380000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em3_bs_128_lr_3em6.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-3,128,1e-5,0.260100,90.080000,88.280000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em3_bs_128_lr_1em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-3,128,3e-5,0.260500,89.960000,88.420000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em3_bs_128_lr_3em5.log
v50000_h256,50000,256,dropout,dropout,0.1,32,3e-6,0.258300,90.280000,88.490000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p1_bs_32_lr_3em6.log
v50000_h256,50000,256,dropout,dropout,0.1,32,1e-5,0.258700,90.300000,88.500000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p1_bs_32_lr_1em5.log
v50000_h256,50000,256,dropout,dropout,0.1,32,3e-5,0.259400,89.960000,88.420000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p1_bs_32_lr_3em5.log
v50000_h256,50000,256,dropout,dropout,0.1,64,3e-6,0.258800,90.220000,88.460000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p1_bs_64_lr_3em6.log
v50000_h256,50000,256,dropout,dropout,0.1,64,1e-5,0.259000,90.140000,88.440000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p1_bs_64_lr_1em5.log
v50000_h256,50000,256,dropout,dropout,0.1,64,3e-5,0.260200,90.040000,88.350000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p1_bs_64_lr_3em5.log
v50000_h256,50000,256,dropout,dropout,0.1,128,3e-6,0.259200,90.160000,88.450000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p1_bs_128_lr_3em6.log
v50000_h256,50000,256,dropout,dropout,0.1,128,1e-5,0.260200,90.080000,88.330000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p1_bs_128_lr_1em5.log
v50000_h256,50000,256,dropout,dropout,0.1,128,3e-5,0.260100,90.000000,88.400000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p1_bs_128_lr_3em5.log
v50000_h256,50000,256,dropout,dropout,0.3,32,3e-6,0.258500,90.320000,88.540000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p3_bs_32_lr_3em6.log
v50000_h256,50000,256,dropout,dropout,0.3,32,1e-5,0.258700,90.280000,88.480000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p3_bs_32_lr_1em5.log
v50000_h256,50000,256,dropout,dropout,0.3,32,3e-5,0.259100,90.020000,88.460000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p3_bs_32_lr_3em5.log
v50000_h256,50000,256,dropout,dropout,0.3,64,3e-6,0.258800,90.260000,88.530000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p3_bs_64_lr_3em6.log
v50000_h256,50000,256,dropout,dropout,0.3,64,1e-5,0.259100,90.160000,88.510000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p3_bs_64_lr_1em5.log
v50000_h256,50000,256,dropout,dropout,0.3,64,3e-5,0.260100,90.180000,88.240000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p3_bs_64_lr_3em5.log
v50000_h256,50000,256,dropout,dropout,0.3,128,3e-6,0.259100,90.180000,88.430000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p3_bs_128_lr_3em6.log
v50000_h256,50000,256,dropout,dropout,0.3,128,1e-5,0.259700,90.100000,88.330000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p3_bs_128_lr_1em5.log
v50000_h256,50000,256,dropout,dropout,0.3,128,3e-5,0.260200,90.060000,88.320000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p3_bs_128_lr_3em5.log
v50000_h256,50000,256,dropout,dropout,0.5,32,3e-6,0.258300,90.280000,88.560000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p5_bs_32_lr_3em6.log
v50000_h256,50000,256,dropout,dropout,0.5,32,1e-5,0.258800,90.260000,88.480000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p5_bs_32_lr_1em5.log
v50000_h256,50000,256,dropout,dropout,0.5,32,3e-5,0.259400,90.160000,88.440000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p5_bs_32_lr_3em5.log
v50000_h256,50000,256,dropout,dropout,0.5,64,3e-6,0.258800,90.280000,88.480000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p5_bs_64_lr_3em6.log
v50000_h256,50000,256,dropout,dropout,0.5,64,1e-5,0.259100,90.200000,88.540000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p5_bs_64_lr_1em5.log
v50000_h256,50000,256,dropout,dropout,0.5,64,3e-5,0.259600,90.200000,88.460000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p5_bs_64_lr_3em5.log
v50000_h256,50000,256,dropout,dropout,0.5,128,3e-6,0.259000,90.220000,88.460000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p5_bs_128_lr_3em6.log
v50000_h256,50000,256,dropout,dropout,0.5,128,1e-5,0.259700,90.140000,88.500000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p5_bs_128_lr_1em5.log
v50000_h256,50000,256,dropout,dropout,0.5,128,3e-5,0.260200,90.040000,88.300000,ok,grid_results/final/logs/v50000_h256_dropout_dropout_0p5_bs_128_lr_3em5.log
v50000_h256,50000,256,layer_norm,layer_norm,true,32,3e-6,0.252200,89.940000,87.930000,ok,grid_results/final/logs/v50000_h256_layer_norm_layer_norm_true_bs_32_lr_3em6.log
v50000_h256,50000,256,layer_norm,layer_norm,true,32,1e-5,0.253000,89.920000,87.720000,ok,grid_results/final/logs/v50000_h256_layer_norm_layer_norm_true_bs_32_lr_1em5.log
v50000_h256,50000,256,layer_norm,layer_norm,true,32,3e-5,0.259400,89.880000,87.620000,ok,grid_results/final/logs/v50000_h256_layer_norm_layer_norm_true_bs_32_lr_3em5.log
v50000_h256,50000,256,layer_norm,layer_norm,true,64,3e-6,0.253500,89.840000,87.890000,ok,grid_results/final/logs/v50000_h256_layer_norm_layer_norm_true_bs_64_lr_3em6.log
v50000_h256,50000,256,layer_norm,layer_norm,true,64,1e-5,0.253400,89.760000,87.980000,ok,grid_results/final/logs/v50000_h256_layer_norm_layer_norm_true_bs_64_lr_1em5.log
v50000_h256,50000,256,layer_norm,layer_norm,true,64,3e-5,0.252400,90.020000,87.820000,ok,grid_results/final/logs/v50000_h256_layer_norm_layer_norm_true_bs_64_lr_3em5.log
v50000_h256,50000,256,layer_norm,layer_norm,true,128,3e-6,0.254200,89.840000,87.970000,ok,grid_results/final/logs/v50000_h256_layer_norm_layer_norm_true_bs_128_lr_3em6.log
v50000_h256,50000,256,layer_norm,layer_norm,true,128,1e-5,0.254100,89.820000,87.810000,ok,grid_results/final/logs/v50000_h256_layer_norm_layer_norm_true_bs_128_lr_1em5.log
v50000_h256,50000,256,layer_norm,layer_norm,true,128,3e-5,0.252900,90.000000,87.950000,ok,grid_results/final/logs/v50000_h256_layer_norm_layer_norm_true_bs_128_lr_3em5.log
v50000_h256,50000,256,batch_norm,batch_norm,true,32,3e-6,0.263300,89.540000,88.340000,ok,grid_results/final/logs/v50000_h256_batch_norm_batch_norm_true_bs_32_lr_3em6.log
v50000_h256,50000,256,batch_norm,batch_norm,true,32,1e-5,0.263400,89.600000,88.160000,ok,grid_results/final/logs/v50000_h256_batch_norm_batch_norm_true_bs_32_lr_1em5.log
v50000_h256,50000,256,batch_norm,batch_norm,true,32,3e-5,0.269300,89.140000,87.700000,ok,grid_results/final/logs/v50000_h256_batch_norm_batch_norm_true_bs_32_lr_3em5.log
v50000_h256,50000,256,batch_norm,batch_norm,true,64,3e-6,0.260500,89.600000,88.140000,ok,grid_results/final/logs/v50000_h256_batch_norm_batch_norm_true_bs_64_lr_3em6.log
v50000_h256,50000,256,batch_norm,batch_norm,true,64,1e-5,0.259600,89.580000,88.160000,ok,grid_results/final/logs/v50000_h256_batch_norm_batch_norm_true_bs_64_lr_1em5.log
v50000_h256,50000,256,batch_norm,batch_norm,true,64,3e-5,0.258300,89.300000,87.630000,ok,grid_results/final/logs/v50000_h256_batch_norm_batch_norm_true_bs_64_lr_3em5.log
v50000_h256,50000,256,batch_norm,batch_norm,true,128,3e-6,0.260400,89.660000,88.040000,ok,grid_results/final/logs/v50000_h256_batch_norm_batch_norm_true_bs_128_lr_3em6.log
v50000_h256,50000,256,batch_norm,batch_norm,true,128,1e-5,0.260400,89.440000,88.260000,ok,grid_results/final/logs/v50000_h256_batch_norm_batch_norm_true_bs_128_lr_1em5.log
v50000_h256,50000,256,batch_norm,batch_norm,true,128,3e-5,0.262300,89.340000,88.280000,ok,grid_results/final/logs/v50000_h256_batch_norm_batch_norm_true_bs_128_lr_3em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.01,32,3e-6,0.257400,90.240000,88.590000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p01_bs_32_lr_3em6.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.01,32,1e-5,0.257300,90.240000,88.340000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p01_bs_32_lr_1em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.01,32,3e-5,0.256600,90.160000,88.300000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p01_bs_32_lr_3em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.01,64,3e-6,0.256800,90.240000,88.480000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p01_bs_64_lr_3em6.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.01,64,1e-5,0.256200,90.200000,88.580000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p01_bs_64_lr_1em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.01,64,3e-5,0.255900,90.180000,88.600000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p01_bs_64_lr_3em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.01,128,3e-6,0.256000,90.200000,88.550000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p01_bs_128_lr_3em6.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.01,128,1e-5,0.254800,90.200000,88.610000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p01_bs_128_lr_1em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.01,128,3e-5,0.254300,90.240000,88.670000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p01_bs_128_lr_3em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.1,32,3e-6,0.258900,90.140000,88.510000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p1_bs_32_lr_3em6.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.1,32,1e-5,0.258300,90.200000,88.540000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p1_bs_32_lr_1em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.1,32,3e-5,0.256200,90.380000,88.640000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p1_bs_32_lr_3em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.1,64,3e-6,0.258800,90.100000,88.560000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p1_bs_64_lr_3em6.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.1,64,1e-5,0.257500,90.140000,88.620000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p1_bs_64_lr_1em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.1,64,3e-5,0.254900,90.320000,88.700000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p1_bs_64_lr_3em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.1,128,3e-6,0.258400,90.080000,88.570000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p1_bs_128_lr_3em6.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.1,128,1e-5,0.255600,90.140000,88.740000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p1_bs_128_lr_1em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,0.1,128,3e-5,0.251700,90.520000,88.940000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_0p1_bs_128_lr_3em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,1,32,3e-6,0.265200,89.540000,88.290000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_1_bs_32_lr_3em6.log
v50000_h256,50000,256,np_reg,np_reg_lambda,1,32,1e-5,0.265300,89.580000,88.420000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_1_bs_32_lr_1em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,1,32,3e-5,0.262700,89.800000,88.460000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_1_bs_32_lr_3em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,1,64,3e-6,0.265500,89.460000,88.230000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_1_bs_64_lr_3em6.log
v50000_h256,50000,256,np_reg,np_reg_lambda,1,64,1e-5,0.265400,89.440000,88.340000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_1_bs_64_lr_1em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,1,64,3e-5,0.260700,89.980000,88.390000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_1_bs_64_lr_3em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,1,128,3e-6,0.279400,89.300000,88.350000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_1_bs_128_lr_3em6.log
v50000_h256,50000,256,np_reg,np_reg_lambda,1,128,1e-5,0.264800,89.440000,88.390000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_1_bs_128_lr_1em5.log
v50000_h256,50000,256,np_reg,np_reg_lambda,1,128,3e-5,0.258000,90.040000,88.730000,ok,grid_results/final/logs/v50000_h256_np_reg_np_reg_lambda_1_bs_128_lr_3em5.log
